thermal_conductivity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.09917,424.3,23000000.0,Liquid,228237,6744.113108696124,-4.638047019896345,-34.79073116007462,-4.184363170280527 m^-2 kg^-1 s^2 mol K,-1.3684827480439414 m^-2 kg^-1 s^2 mol K,-23886.486272482296,-24003.93105078175,-9242.223819562088,-9124.779041262633,0.00014827746567751967,285.25885699540953,249.61471922226966,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.09972,424.3,24000000.0,Liquid,228237,6766.301385348165,-4.8395314226424215,-34.96490570304874,-4.205311552752515 m^-2 kg^-1 s^2 mol K,-1.3753338503134465 m^-2 kg^-1 s^2 mol K,-23960.550739045488,-23941.387723149124,-9105.77823334554,-9124.9412492419,0.00014779122936578213,284.90930794140195,249.69986261338468,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10076,424.3,25000000.0,Liquid,228237,6787.997943525154,-5.036931309165967,-35.13568741159007,-4.225851871037001 m^-2 kg^-1 s^2 mol K,-1.3820514964803223 m^-2 kg^-1 s^2 mol K,-24032.73515414377,-23877.59058027763,-8969.518411539962,-9124.662985406105,0.00014731884250994312,284.5777081207574,249.7834680258664,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.1011,424.3,26000000.0,Liquid,228237,6809.227397635167,-5.230445896084558,-35.303239106580456,-4.246003707984895 m^-2 kg^-1 s^2 mol K,-1.3886420910540571 m^-2 kg^-1 s^2 mol K,-24103.132226859754,-23812.61068861802,-8833.446335695931,-9123.96787393767,0.00014685953950477527,284.2627081581348,249.86560891920072,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10146,424.3,27000000.0,Liquid,228237,6830.012468895233,-5.4202592967167345,-35.46771138359027,-4.265785176080104 m^-2 kg^-1 s^2 mol K,-1.3951115576652597 m^-2 kg^-1 s^2 mol K,-24171.827611405635,-23746.513440155806,-8697.563500098453,-9122.877671348282,0.00014641261704193519,283.9630954890682,249.94635330907664,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10207,424.3,28000000.0,Liquid,228237,6850.374179444002,-5.6065420559588866,-35.62924384730854,-4.285213065907354 m^-2 kg^-1 s^2 mol K,-1.401465387621589 m^-2 kg^-1 s^2 mol K,-24238.900625350725,-23679.359144754933,-8561.870980341919,-9121.412460937709,0.0001459774274813647,283.67777707759257,250.0257643112682,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10207,424.3,29000000.0,Liquid,228237,6870.332021822653,-5.789452491562927,-35.78796619098885,-4.304302975979686 m^-2 kg^-1 s^2 mol K,-1.4077086823674285 m^-2 kg^-1 s^2 mol K,-24304.424877166224,-23611.20354654219,-8426.369491705625,-9119.590822329657,0.00014555337308643008,283.4057647259511,250.10390061778858,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10313,424.3,30000000.0,Liquid,228237,6889.904107519938,-5.969137870736435,-35.94399914398278,-4.323069426700537 m^-2 kg^-1 s^2 mol K,-1.4138461907548232 m^-2 kg^-1 s^2 mol K,-24368.468816642835,-23542.09827580806,-8291.059439016166,-9117.42997985094,0.00014513990099057503,283.1461625294367,250.18081691533453,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10418,424.3,31000000.0,Liquid,228237,6909.107297641363,-6.145735446029915,-36.09745530648991,-4.341525960761089 m^-2 kg^-1 s^2 mol K,-1.4198823418781152 m^-2 kg^-1 s^2 mol K,-24431.096219411847,-23472.09124591667,-8155.9409593730015,-9114.94593286818,0.00014473649878637444,282.8981561160008,250.25656425433607,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10468,424.3,32000000.0,Liquid,228237,6927.9573182492695,-6.319373370467076,-36.248439887461615,-4.359685231889695 m^-2 kg^-1 s^2 mol K,-1.425821274099164 m^-2 kg^-1 s^2 mol K,-24492.36661492204,-23401.22700311744,-8021.013958867479,-9112.153570672079,0.00014434269064646967,282.6610033783343,250.33119037554474,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10518,424.3,33000000.0,Liquid,228237,6946.468862504197,-6.490171508625051,-36.3970513590092,-4.377559083559088 m^-2 kg^-1 s^2 mol K,-1.43166686078829 m^-2 kg^-1 s^2 mol K,-24552.335665700015,-23329.5470358524,-7886.278144224794,-9109.06677407241,0.00014395803390091072,282.43402645997185,250.40473999997621,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10543,424.3,34000000.0,Liquid,228237,6964.655681397556,-6.658242157709116,-36.54338203854508,-4.395158619001872 m^-2 kg^-1 s^2 mol K,-1.4374227332226188 m^-2 kg^-1 s^2 mol K,-24611.05550447496,-23257.0900490961,-7751.733050141425,-9105.698505520282,0.0001435821160076841,282.21660479986366,250.4772550871026,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10581,424.3,35000000.0,Liquid,228237,6982.530664586886,-6.823690690489235,-36.68751860815021,-4.412494263676059 m^-2 kg^-1 s^2 mol K,-1.443092301015238 m^-2 kg^-1 s^2 mol K,-24668.575034727233,-23183.892208396945,-7617.378062958814,-9102.0608892891,0.00014321455186321963,282.0081690741951,250.54877506543673,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10632,424.3,36000000.0,Liquid,228237,7000.105912614564,-6.986616130161325,-36.82954257922164,-4.42957582114934 m^-2 kg^-1 s^2 mol K,-1.4486787703919721 m^-2 kg^-1 s^2 mol K,-24724.940199374872,-23109.987357572307,-7483.212441208564,-9098.165283011132,0.0001428549814079165,281.8081959019162,250.6193370390281,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10749,424.3,37000000.0,Liquid,228237,7017.392801600254,-7.147111665705878,-36.96953070926516,-4.4464125232277025 m^-2 kg^-1 s^2 mol K,-1.4541851605857874 m^-2 kg^-1 s^2 mol K,-24780.1942216133,-23035.40721341992,-7349.235333478715,-9094.022341672091,0.0001425030674885349,281.6162032028411,250.68897597287037,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10708,424.3,38000000.0,Liquid,228237,7034.402041338529,-7.3052651150707275,-37.10755537670283,-4.463013075034421 m^-2 kg^-1 s^2 mol K,-1.4596143185797337 m^-2 kg^-1 s^2 mol K,-24834.377821340175,-22960.18154031426,-7215.445793979249,-9089.642075005162,0.00014215849394495466,281.4317461154323,250.75772485979084,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10836,424.3,39020000.0,Liquid,228237,7051.47589863388,-7.464254727969631,-37.24638862897448,-4.479710877243373 m^-2 kg^-1 s^2 mol K,-1.4650752820103219 m^-2 kg^-1 s^2 mol K,-24888.58216796002,-22882.815326748314,-7079.172631474437,-9084.939472686152,0.0001418142831905212,281.25093674683944,250.82696411593705,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.10813,424.3,40000000.0,Liquid,228237,7067.627389325767,-7.614872635180285,-37.37798393660149,-4.495538154804245 m^-2 kg^-1 s^2 mol K,-1.4702515431064886 m^-2 kg^-1 s^2 mol K,-24939.68526715235,-22807.903828710838,-6948.425244410825,-9080.206682852337,0.0001414901981830988,281.08382423567923,250.89267549240836,-1.3548050936509894,-29.321939905306515,-27.967134811655527,-20116.551615645738,-22890.970332782636,6012.559981711092,0.00016631850709877054,264.1691614864748,0.003785453208743288,-0.0036191347016445176,6.996560841798782e-08,2.8902101262768274e-05,3.5383072543852764e-05,9.452340858278265e-06,1.2242387576654603,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.07737,447.5,1310000.0,Liquid,228237,5627.883861279994,18.305929599778842,-26.004367130426196,-3.1276064761720144 m^-2 kg^-1 s^2 mol K,-1.0228738116498055 m^-2 kg^-1 s^2 mol K,-19665.118817295992,-23153.071287825438,-11516.116996959714,-8028.164526430269,0.00017768668022452087,326.39216958536446,254.4556715974842,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.07865,447.5,2000000.0,Liquid,228237,5680.093096404321,17.885755541325295,-26.34776444624404,-3.168907680060777 m^-2 kg^-1 s^2 mol K,-1.0363812398282797 m^-2 kg^-1 s^2 mol K,-19850.452845405936,-23219.067962080026,-11428.443372385815,-8059.82825571173,0.00017605345247475462,322.99427617514624,254.6087724070925,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08253,447.5,5000000.0,Liquid,228237,5870.065368448603,16.339667833303448,-27.620321740918186,-3.321961142818037 m^-2 kg^-1 s^2 mol K,-1.086436891020156 m^-2 kg^-1 s^2 mol K,-20522.85953081711,-23391.80228148491,-11031.708302424015,-8162.765551756222,0.0001703558541911586,313.05197755793927,255.18149010692764,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08278,447.5,6260000.0,Liquid,228237,5937.149116267697,15.787225000273084,-28.07828482751789,-3.377041441766019 m^-2 kg^-1 s^2 mol K,-1.1044507286819485 m^-2 kg^-1 s^2 mol K,-20759.263278940696,-23425.6072013436,-10860.574741029344,-8194.23081862644,0.00016843100626528235,310.245891010403,255.3894952386786,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.0857,447.5,8000000.0,Liquid,228237,6021.1409464731505,15.090753040485732,-28.65795774447274,-3.446760068642665 m^-2 kg^-1 s^2 mol K,-1.1272519852209708 m^-2 kg^-1 s^2 mol K,-21054.22836406095,-23446.298545257843,-10621.862454606293,-8229.7922734094,0.00016608148005333513,307.1308427946011,255.65409722011003,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08693,447.5,9930000.0,Liquid,228237,6105.023969816318,14.389858372189801,-29.243819606977855,-3.5172230545758736 m^-2 kg^-1 s^2 mol K,-1.1502966820365186 m^-2 kg^-1 s^2 mol K,-21347.468907708015,-23441.661688972395,-10355.052414849806,-8260.859633585429,0.0001637995206806841,304.3951812985567,255.92293572571074,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08748,447.5,10000000.0,Liquid,228237,6107.910758362465,14.365642636621475,-29.26410474004405,-3.5196627953021 m^-2 kg^-1 s^2 mol K,-1.1510945915289963 m^-2 kg^-1 s^2 mol K,-21357.533993492776,-23441.03497577671,-10345.348104607003,-8261.847122323063,0.0001637221039339646,304.3069826381593,255.93226853655457,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
0.08936,447.5,12000000.0,Liquid,228237,6186.451797103685,13.704380332400401,-29.81913373423973,-3.58641743955101 m^-2 kg^-1 s^2 mol K,-1.1729264869187837 m^-2 kg^-1 s^2 mol K,-21630.62584662362,-23411.625327190955,-10067.562981118679,-8286.563500551341,0.00016164354508802132,302.04396290954446,256.1882393248455,-1.9860984021681782,-25.934569323548835,-23.948470921380657,-17780.733633079275,-20384.954728344797,5617.22072136037,0.00017802398189505745,417.8690590964163,0.0023930941481103214,-0.002215070166215264,-1.1734664440155029e-07,3.0275296969143528e-05,3.63375420031865e-05,9.901440173368682e-06,1.2002373433437032,0.08617659999999999,3.057666,3.798293e-10,236.7691,8.31446261815324,1
